date,lat,lon,fSCA
2004-05-10,38.152231,-119.6666755,0.2104
2004-05-10,38.279274,-119.6127765,0.9726
2004-05-10,38.50458,-119.62176,0.0802
2004-05-10,37.862028,-119.6576925,0.1876
2004-05-10,37.89748,-119.2624335,0.5442
2004-05-10,37.8762105,-119.3432825,0.0916
2004-05-10,37.833654,-119.4510805,0.4704
2004-05-10,38.0603395,-119.6666755,0.3554
2004-05-10,37.798171,-119.1995515,0.717
2004-05-10,38.0391175,-119.3073495,0.8182
2004-05-11,38.152231,-119.6666755,0.204
2004-05-11,38.279274,-119.6127765,0.9704
2004-05-11,38.50458,-119.62176,0.0784
2004-05-11,37.862028,-119.6576925,0.1828
2004-05-11,37.89748,-119.2624335,0.534
2004-05-11,37.8762105,-119.3432825,0.0888
2004-05-11,37.833654,-119.4510805,0.4558
2004-05-11,38.0603395,-119.6666755,0.338
2004-05-11,37.798171,-119.1995515,0.7162
2004-05-11,38.0391175,-119.3073495,0.8184
2004-05-12,38.152231,-119.6666755,0.196
2004-05-12,38.279274,-119.6127765,0.9664
2004-05-12,38.50458,-119.62176,0.076
2004-05-12,37.862028,-119.6576925,0.177
2004-05-12,37.89748,-119.2624335,0.5208
2004-05-12,37.8762105,-119.3432825,0.0856
2004-05-12,37.833654,-119.4510805,0.4374
2004-05-12,38.0603395,-119.6666755,0.3182
2004-05-12,37.798171,-119.1995515,0.7122
2004-05-12,38.0391175,-119.3073495,0.8172
2004-05-13,38.152231,-119.6666755,0.1852
2004-05-13,38.279274,-119.6127765,0.9614
2004-05-13,38.50458,-119.62176,0.0718
2004-05-13,37.862028,-119.6576925,0.1704
2004-05-13,37.89748,-119.2624335,0.5094
2004-05-13,37.8762105,-119.3432825,0.0814
2004-05-13,37.833654,-119.4510805,0.4174
2004-05-13,38.0603395,-119.6666755,0.2986
2004-05-13,37.798171,-119.1995515,0.7032
2004-05-13,38.0391175,-119.3073495,0.811
2004-05-14,38.152231,-119.6666755,0.176
2004-05-14,38.279274,-119.6127765,0.9544
2004-05-14,38.50458,-119.62176,0.067
2004-05-14,37.862028,-119.6576925,0.1632
2004-05-14,37.89748,-119.2624335,0.4934
2004-05-14,37.8762105,-119.3432825,0.0762
2004-05-14,37.833654,-119.4510805,0.3958
2004-05-14,38.0603395,-119.6666755,0.2768
2004-05-14,37.798171,-119.1995515,0.6908
2004-05-14,38.0391175,-119.3073495,0.8038
2004-05-15,38.152231,-119.6666755,0.1666
2004-05-15,38.279274,-119.6127765,0.948
2004-05-15,38.50458,-119.62176,0.0618
2004-05-15,37.862028,-119.6576925,0.1578
2004-05-15,37.89748,-119.2624335,0.4784
2004-05-15,37.8762105,-119.3432825,0.0712
2004-05-15,37.833654,-119.4510805,0.3734
2004-05-15,38.0603395,-119.6666755,0.2594
2004-05-15,37.798171,-119.1995515,0.6836
2004-05-15,38.0391175,-119.3073495,0.7984
2004-05-16,38.152231,-119.6666755,0.1544
2004-05-16,38.279274,-119.6127765,0.9376
2004-05-16,38.50458,-119.62176,0.0546
2004-05-16,37.862028,-119.6576925,0.1518
2004-05-16,37.89748,-119.2624335,0.4644
2004-05-16,37.8762105,-119.3432825,0.0692
2004-05-16,37.833654,-119.4510805,0.356
2004-05-16,38.0603395,-119.6666755,0.2488
2004-05-16,37.798171,-119.1995515,0.6752
2004-05-16,38.0391175,-119.3073495,0.7936
2004-05-17,38.152231,-119.6666755,0.142
2004-05-17,38.279274,-119.6127765,0.9256
2004-05-17,38.50458,-119.62176,0.0494
2004-05-17,37.862028,-119.6576925,0.1468
2004-05-17,37.89748,-119.2624335,0.436
2004-05-17,37.8762105,-119.3432825,0.0648
2004-05-17,37.833654,-119.4510805,0.3398
2004-05-17,38.0603395,-119.6666755,0.2384
2004-05-17,37.798171,-119.1995515,0.6612
2004-05-17,38.0391175,-119.3073495,0.7844
2004-05-18,38.152231,-119.6666755,0.1326
2004-05-18,38.279274,-119.6127765,0.9146
2004-05-18,38.50458,-119.62176,0.0464
2004-05-18,37.862028,-119.6576925,0.1428
2004-05-18,37.89748,-119.2624335,0.412
2004-05-18,37.8762105,-119.3432825,0.0626
2004-05-18,37.833654,-119.4510805,0.3246
2004-05-18,38.0603395,-119.6666755,0.226
2004-05-18,37.798171,-119.1995515,0.6508
2004-05-18,38.0391175,-119.3073495,0.7774
2004-05-19,38.152231,-119.6666755,0.125
2004-05-19,38.279274,-119.6127765,0.9042
2004-05-19,38.50458,-119.62176,0.0432
2004-05-19,37.862028,-119.6576925,0.138
2004-05-19,37.89748,-119.2624335,0.3936
2004-05-19,37.8762105,-119.3432825,0.0596
2004-05-19,37.833654,-119.4510805,0.3134
2004-05-19,38.0603395,-119.6666755,0.218
2004-05-19,37.798171,-119.1995515,0.6434
2004-05-19,38.0391175,-119.3073495,0.7706
2004-05-20,38.152231,-119.6666755,0.1194
2004-05-20,38.279274,-119.6127765,0.8906
2004-05-20,38.50458,-119.62176,0.0394
2004-05-20,37.862028,-119.6576925,0.1336
2004-05-20,37.89748,-119.2624335,0.373
2004-05-20,37.8762105,-119.3432825,0.0574
2004-05-20,37.833654,-119.4510805,0.3024
2004-05-20,38.0603395,-119.6666755,0.2088
2004-05-20,37.798171,-119.1995515,0.6362
2004-05-20,38.0391175,-119.3073495,0.763
2004-05-21,38.152231,-119.6666755,0.1134
2004-05-21,38.279274,-119.6127765,0.8756
2004-05-21,38.50458,-119.62176,0.0368
2004-05-21,37.862028,-119.6576925,0.1296
2004-05-21,37.89748,-119.2624335,0.3574
2004-05-21,37.8762105,-119.3432825,0.0538
2004-05-21,37.833654,-119.4510805,0.2916
2004-05-21,38.0603395,-119.6666755,0.1942
2004-05-21,37.798171,-119.1995515,0.6278
2004-05-21,38.0391175,-119.3073495,0.7548
2004-05-22,38.152231,-119.6666755,0.1068
2004-05-22,38.279274,-119.6127765,0.8594
2004-05-22,38.50458,-119.62176,0.035
2004-05-22,37.862028,-119.6576925,0.1266
2004-05-22,37.89748,-119.2624335,0.3374
2004-05-22,37.8762105,-119.3432825,0.0534
2004-05-22,37.833654,-119.4510805,0.2826
2004-05-22,38.0603395,-119.6666755,0.184
2004-05-22,37.798171,-119.1995515,0.6138
2004-05-22,38.0391175,-119.3073495,0.7478
2004-05-23,38.152231,-119.6666755,0.0996
2004-05-23,38.279274,-119.6127765,0.8434
2004-05-23,38.50458,-119.62176,0.0328
2004-05-23,37.862028,-119.6576925,0.1226
2004-05-23,37.89748,-119.2624335,0.3234
2004-05-23,37.8762105,-119.3432825,0.0522
2004-05-23,37.833654,-119.4510805,0.2744
2004-05-23,38.0603395,-119.6666755,0.1798
2004-05-23,37.798171,-119.1995515,0.601
2004-05-23,38.0391175,-119.3073495,0.7394
2004-05-24,38.152231,-119.6666755,0.0928
2004-05-24,38.279274,-119.6127765,0.8346
2004-05-24,38.50458,-119.62176,0.0308
2004-05-24,37.862028,-119.6576925,0.1184
2004-05-24,37.89748,-119.2624335,0.3112
2004-05-24,37.8762105,-119.3432825,0.051
2004-05-24,37.833654,-119.4510805,0.2648
2004-05-24,38.0603395,-119.6666755,0.169
2004-05-24,37.798171,-119.1995515,0.5948
2004-05-24,38.0391175,-119.3073495,0.732
2004-05-25,38.152231,-119.6666755,0.0882
2004-05-25,38.279274,-119.6127765,0.8242
2004-05-25,38.50458,-119.62176,0.029
2004-05-25,37.862028,-119.6576925,0.1154
2004-05-25,37.89748,-119.2624335,0.2988
2004-05-25,37.8762105,-119.3432825,0.0488
2004-05-25,37.833654,-119.4510805,0.2532
2004-05-25,38.0603395,-119.6666755,0.1586
2004-05-25,37.798171,-119.1995515,0.5836
2004-05-25,38.0391175,-119.3073495,0.7218
2004-05-26,38.152231,-119.6666755,0.0846
2004-05-26,38.279274,-119.6127765,0.8054
2004-05-26,38.50458,-119.62176,0.0276
2004-05-26,37.862028,-119.6576925,0.1112
2004-05-26,37.89748,-119.2624335,0.2856
2004-05-26,37.8762105,-119.3432825,0.0476
2004-05-26,37.833654,-119.4510805,0.2434
2004-05-26,38.0603395,-119.6666755,0.148
2004-05-26,37.798171,-119.1995515,0.572
2004-05-26,38.0391175,-119.3073495,0.7082
2004-05-27,38.152231,-119.6666755,0.0798
2004-05-27,38.279274,-119.6127765,0.7836
2004-05-27,38.50458,-119.62176,0.0262
2004-05-27,37.862028,-119.6576925,0.1056
2004-05-27,37.89748,-119.2624335,0.2702
2004-05-27,37.8762105,-119.3432825,0.0446
2004-05-27,37.833654,-119.4510805,0.231
2004-05-27,38.0603395,-119.6666755,0.1378
2004-05-27,37.798171,-119.1995515,0.5622
2004-05-27,38.0391175,-119.3073495,0.697
2004-05-28,38.152231,-119.6666755,0.074
2004-05-28,38.279274,-119.6127765,0.7738
2004-05-28,38.50458,-119.62176,0.0252
2004-05-28,37.862028,-119.6576925,0.1008
2004-05-28,37.89748,-119.2624335,0.2588
2004-05-28,37.8762105,-119.3432825,0.0382
2004-05-28,37.833654,-119.4510805,0.2184
2004-05-28,38.0603395,-119.6666755,0.1274
2004-05-28,37.798171,-119.1995515,0.5566
2004-05-28,38.0391175,-119.3073495,0.697
2004-05-29,38.152231,-119.6666755,0.0694
2004-05-29,38.279274,-119.6127765,0.7502
2004-05-29,38.50458,-119.62176,0.0244
2004-05-29,37.862028,-119.6576925,0.0976
2004-05-29,37.89748,-119.2624335,0.251
2004-05-29,37.8762105,-119.3432825,0.0394
2004-05-29,37.833654,-119.4510805,0.211
2004-05-29,38.0603395,-119.6666755,0.1194
2004-05-29,37.798171,-119.1995515,0.544
2004-05-29,38.0391175,-119.3073495,0.702
2004-05-30,38.152231,-119.6666755,0.065
2004-05-30,38.279274,-119.6127765,0.727
2004-05-30,38.50458,-119.62176,0.0214
2004-05-30,37.862028,-119.6576925,0.0928
2004-05-30,37.89748,-119.2624335,0.2428
2004-05-30,37.8762105,-119.3432825,0.0418
2004-05-30,37.833654,-119.4510805,0.2008
2004-05-30,38.0603395,-119.6666755,0.1108
2004-05-30,37.798171,-119.1995515,0.5242
2004-05-30,38.0391175,-119.3073495,0.6924
2004-05-31,38.152231,-119.6666755,0.061
2004-05-31,38.279274,-119.6127765,0.7
2004-05-31,38.50458,-119.62176,0.0182
2004-05-31,37.862028,-119.6576925,0.0882
2004-05-31,37.89748,-119.2624335,0.2318
2004-05-31,37.8762105,-119.3432825,0.0342
2004-05-31,37.833654,-119.4510805,0.192
2004-05-31,38.0603395,-119.6666755,0.1028
2004-05-31,37.798171,-119.1995515,0.5042
2004-05-31,38.0391175,-119.3073495,0.6786
2004-06-01,38.152231,-119.6666755,0.0576
2004-06-01,38.279274,-119.6127765,0.6686
2004-06-01,38.50458,-119.62176,0.016
2004-06-01,37.862028,-119.6576925,0.087
2004-06-01,37.89748,-119.2624335,0.2242
2004-06-01,37.8762105,-119.3432825,0.03
2004-06-01,37.833654,-119.4510805,0.185
2004-06-01,38.0603395,-119.6666755,0.097
2004-06-01,37.798171,-119.1995515,0.485
2004-06-01,38.0391175,-119.3073495,0.6628
2004-06-02,38.152231,-119.6666755,0.0536
2004-06-02,38.279274,-119.6127765,0.6358
2004-06-02,38.50458,-119.62176,0.0134
2004-06-02,37.862028,-119.6576925,0.0862
2004-06-02,37.89748,-119.2624335,0.2136
2004-06-02,37.8762105,-119.3432825,0.025
2004-06-02,37.833654,-119.4510805,0.1778
2004-06-02,38.0603395,-119.6666755,0.0906
2004-06-02,37.798171,-119.1995515,0.468
2004-06-02,38.0391175,-119.3073495,0.6466
2004-06-03,38.152231,-119.6666755,0.05
2004-06-03,38.279274,-119.6127765,0.6076
2004-06-03,38.50458,-119.62176,0.0106
2004-06-03,37.862028,-119.6576925,0.0708
2004-06-03,37.89748,-119.2624335,0.2012
2004-06-03,37.8762105,-119.3432825,0.0208
2004-06-03,37.833654,-119.4510805,0.1692
2004-06-03,38.0603395,-119.6666755,0.0848
2004-06-03,37.798171,-119.1995515,0.4396
2004-06-03,38.0391175,-119.3073495,0.6304
2004-06-04,38.152231,-119.6666755,0.0464
2004-06-04,38.279274,-119.6127765,0.5826
2004-06-04,38.50458,-119.62176,0.0078
2004-06-04,37.862028,-119.6576925,0.0614
2004-06-04,37.89748,-119.2624335,0.1902
2004-06-04,37.8762105,-119.3432825,0.0186
2004-06-04,37.833654,-119.4510805,0.1618
2004-06-04,38.0603395,-119.6666755,0.078
2004-06-04,37.798171,-119.1995515,0.415
2004-06-04,38.0391175,-119.3073495,0.613
2004-06-05,38.152231,-119.6666755,0.0432
2004-06-05,38.279274,-119.6127765,0.5514
2004-06-05,38.50458,-119.62176,0.005
2004-06-05,37.862028,-119.6576925,0.0566
2004-06-05,37.89748,-119.2624335,0.1802
2004-06-05,37.8762105,-119.3432825,0.0148
2004-06-05,37.833654,-119.4510805,0.1524
2004-06-05,38.0603395,-119.6666755,0.072
2004-06-05,37.798171,-119.1995515,0.393
2004-06-05,38.0391175,-119.3073495,0.5972
2004-06-06,38.152231,-119.6666755,0.0396
2004-06-06,38.279274,-119.6127765,0.5158
2004-06-06,38.50458,-119.62176,0.0044
2004-06-06,37.862028,-119.6576925,0.0514
2004-06-06,37.89748,-119.2624335,0.173
2004-06-06,37.8762105,-119.3432825,0.0122
2004-06-06,37.833654,-119.4510805,0.1426
2004-06-06,38.0603395,-119.6666755,0.067
2004-06-06,37.798171,-119.1995515,0.3724
2004-06-06,38.0391175,-119.3073495,0.585
2004-06-07,38.152231,-119.6666755,0.0364
2004-06-07,38.279274,-119.6127765,0.4854
2004-06-07,38.50458,-119.62176,0.004
2004-06-07,37.862028,-119.6576925,0.0474
2004-06-07,37.89748,-119.2624335,0.1642
2004-06-07,37.8762105,-119.3432825,0.0108
2004-06-07,37.833654,-119.4510805,0.1338
2004-06-07,38.0603395,-119.6666755,0.062
2004-06-07,37.798171,-119.1995515,0.3494
2004-06-07,38.0391175,-119.3073495,0.5734
2004-06-08,38.152231,-119.6666755,0.0338
2004-06-08,38.279274,-119.6127765,0.4582
2004-06-08,38.50458,-119.62176,0.0038
2004-06-08,37.862028,-119.6576925,0.0454
2004-06-08,37.89748,-119.2624335,0.1586
2004-06-08,37.8762105,-119.3432825,0.0104
2004-06-08,37.833654,-119.4510805,0.129
2004-06-08,38.0603395,-119.6666755,0.058
2004-06-08,37.798171,-119.1995515,0.335
2004-06-08,38.0391175,-119.3073495,0.5646
2004-06-09,38.152231,-119.6666755,0.0322
2004-06-09,38.279274,-119.6127765,0.437
2004-06-09,38.50458,-119.62176,0.0038
2004-06-09,37.862028,-119.6576925,0.0438
2004-06-09,37.89748,-119.2624335,0.1568
2004-06-09,37.8762105,-119.3432825,0.0694
2004-06-09,37.833654,-119.4510805,0.1258
2004-06-09,38.0603395,-119.6666755,0.0558
2004-06-09,37.798171,-119.1995515,0.3296
2004-06-09,38.0391175,-119.3073495,0.5634
2004-06-10,38.152231,-119.6666755,0.0312
2004-06-10,38.279274,-119.6127765,0.4122
2004-06-10,38.50458,-119.62176,0.0036
2004-06-10,37.862028,-119.6576925,0.0424
2004-06-10,37.89748,-119.2624335,0.1558
2004-06-10,37.8762105,-119.3432825,0.0402
2004-06-10,37.833654,-119.4510805,0.1234
2004-06-10,38.0603395,-119.6666755,0.0542
2004-06-10,37.798171,-119.1995515,0.3302
2004-06-10,38.0391175,-119.3073495,0.5648
2004-06-11,38.152231,-119.6666755,0.0294
2004-06-11,38.279274,-119.6127765,0.384
2004-06-11,38.50458,-119.62176,0.0034
2004-06-11,37.862028,-119.6576925,0.039
2004-06-11,37.89748,-119.2624335,0.1508
2004-06-11,37.8762105,-119.3432825,0.0094
2004-06-11,37.833654,-119.4510805,0.1194
2004-06-11,38.0603395,-119.6666755,0.0512
2004-06-11,37.798171,-119.1995515,0.3216
2004-06-11,38.0391175,-119.3073495,0.5528
2004-06-12,38.152231,-119.6666755,0.0278
2004-06-12,38.279274,-119.6127765,0.361
2004-06-12,38.50458,-119.62176,0.0032
2004-06-12,37.862028,-119.6576925,0.0356
2004-06-12,37.89748,-119.2624335,0.1454
2004-06-12,37.8762105,-119.3432825,0.0078
2004-06-12,37.833654,-119.4510805,0.1148
2004-06-12,38.0603395,-119.6666755,0.0486
2004-06-12,37.798171,-119.1995515,0.313
2004-06-12,38.0391175,-119.3073495,0.538
2004-06-13,38.152231,-119.6666755,0.026
2004-06-13,38.279274,-119.6127765,0.3308
2004-06-13,38.50458,-119.62176,0.0028
2004-06-13,37.862028,-119.6576925,0.0302
2004-06-13,37.89748,-119.2624335,0.139
2004-06-13,37.8762105,-119.3432825,0.0048
2004-06-13,37.833654,-119.4510805,0.1084
2004-06-13,38.0603395,-119.6666755,0.0458
2004-06-13,37.798171,-119.1995515,0.306
2004-06-13,38.0391175,-119.3073495,0.5202
2004-06-14,38.152231,-119.6666755,0.0244
2004-06-14,38.279274,-119.6127765,0.3024
2004-06-14,38.50458,-119.62176,0.0024
2004-06-14,37.862028,-119.6576925,0.026
2004-06-14,37.89748,-119.2624335,0.1324
2004-06-14,37.8762105,-119.3432825,0.0044
2004-06-14,37.833654,-119.4510805,0.1016
2004-06-14,38.0603395,-119.6666755,0.0432
2004-06-14,37.798171,-119.1995515,0.2906
2004-06-14,38.0391175,-119.3073495,0.5016
2004-06-15,38.152231,-119.6666755,0.0228
2004-06-15,38.279274,-119.6127765,0.2786
2004-06-15,38.50458,-119.62176,0.0016
2004-06-15,37.862028,-119.6576925,0.0224
2004-06-15,37.89748,-119.2624335,0.1258
2004-06-15,37.8762105,-119.3432825,0.0036
2004-06-15,37.833654,-119.4510805,0.0954
2004-06-15,38.0603395,-119.6666755,0.0404
2004-06-15,37.798171,-119.1995515,0.272
2004-06-15,38.0391175,-119.3073495,0.4868
2004-06-16,38.152231,-119.6666755,0.0214
2004-06-16,38.279274,-119.6127765,0.26
2004-06-16,38.50458,-119.62176,0.0014
2004-06-16,37.862028,-119.6576925,0.0182
2004-06-16,37.89748,-119.2624335,0.1194
2004-06-16,37.8762105,-119.3432825,0.0026
2004-06-16,37.833654,-119.4510805,0.0896
2004-06-16,38.0603395,-119.6666755,0.0376
2004-06-16,37.798171,-119.1995515,0.2608
2004-06-16,38.0391175,-119.3073495,0.4728
2004-06-17,38.152231,-119.6666755,0.02
2004-06-17,38.279274,-119.6127765,0.2356
2004-06-17,38.50458,-119.62176,0.0014
2004-06-17,37.862028,-119.6576925,0.0156
2004-06-17,37.89748,-119.2624335,0.1132
2004-06-17,37.8762105,-119.3432825,0.002
2004-06-17,37.833654,-119.4510805,0.0868
2004-06-17,38.0603395,-119.6666755,0.035
2004-06-17,37.798171,-119.1995515,0.2446
2004-06-17,38.0391175,-119.3073495,0.4584
2004-06-18,38.152231,-119.6666755,0.0188
2004-06-18,38.279274,-119.6127765,0.2144
2004-06-18,38.50458,-119.62176,0.0012
2004-06-18,37.862028,-119.6576925,0.0142
2004-06-18,37.89748,-119.2624335,0.1074
2004-06-18,37.8762105,-119.3432825,0.0014
2004-06-18,37.833654,-119.4510805,0.0844
2004-06-18,38.0603395,-119.6666755,0.0328
2004-06-18,37.798171,-119.1995515,0.2268
2004-06-18,38.0391175,-119.3073495,0.442
2004-06-19,38.152231,-119.6666755,0.0176
2004-06-19,38.279274,-119.6127765,0.1994
2004-06-19,38.50458,-119.62176,0.001
2004-06-19,37.862028,-119.6576925,0.0124
2004-06-19,37.89748,-119.2624335,0.1024
2004-06-19,37.8762105,-119.3432825,0.0006
2004-06-19,37.833654,-119.4510805,0.0798
2004-06-19,38.0603395,-119.6666755,0.031
2004-06-19,37.798171,-119.1995515,0.2104
2004-06-19,38.0391175,-119.3073495,0.4268
2004-06-20,38.152231,-119.6666755,0.0164
2004-06-20,38.279274,-119.6127765,0.1846
2004-06-20,38.50458,-119.62176,0.001
2004-06-20,37.862028,-119.6576925,0.0108
2004-06-20,37.89748,-119.2624335,0.0968
2004-06-20,37.8762105,-119.3432825,0.0004
2004-06-20,37.833654,-119.4510805,0.0756
2004-06-20,38.0603395,-119.6666755,0.029
2004-06-20,37.798171,-119.1995515,0.1954
2004-06-20,38.0391175,-119.3073495,0.411
2004-06-21,38.152231,-119.6666755,0.0156
2004-06-21,38.279274,-119.6127765,0.1726
2004-06-21,38.50458,-119.62176,0.001
2004-06-21,37.862028,-119.6576925,0.0094
2004-06-21,37.89748,-119.2624335,0.092
2004-06-21,37.8762105,-119.3432825,0.0004
2004-06-21,37.833654,-119.4510805,0.0686
2004-06-21,38.0603395,-119.6666755,0.0272
2004-06-21,37.798171,-119.1995515,0.1822
2004-06-21,38.0391175,-119.3073495,0.3936
2004-06-22,38.152231,-119.6666755,0.0148
2004-06-22,38.279274,-119.6127765,0.164
2004-06-22,38.50458,-119.62176,0.0008
2004-06-22,37.862028,-119.6576925,0.006
2004-06-22,37.89748,-119.2624335,0.0874
2004-06-22,37.8762105,-119.3432825,0.0002
2004-06-22,37.833654,-119.4510805,0.063
2004-06-22,38.0603395,-119.6666755,0.0254
2004-06-22,37.798171,-119.1995515,0.169
2004-06-22,38.0391175,-119.3073495,0.379
2004-06-23,38.152231,-119.6666755,0.0136
2004-06-23,38.279274,-119.6127765,0.1516
2004-06-23,38.50458,-119.62176,0.0008
2004-06-23,37.862028,-119.6576925,0.0048
2004-06-23,37.89748,-119.2624335,0.082
2004-06-23,37.8762105,-119.3432825,0.0002
2004-06-23,37.833654,-119.4510805,0.0576
2004-06-23,38.0603395,-119.6666755,0.0238
2004-06-23,37.798171,-119.1995515,0.1566
2004-06-23,38.0391175,-119.3073495,0.3658
2004-06-24,38.152231,-119.6666755,0.0126
2004-06-24,38.279274,-119.6127765,0.1382
2004-06-24,38.50458,-119.62176,0.0006
2004-06-24,37.862028,-119.6576925,0.0052
2004-06-24,37.89748,-119.2624335,0.078
2004-06-24,37.8762105,-119.3432825,0.0002
2004-06-24,37.833654,-119.4510805,0.0528
2004-06-24,38.0603395,-119.6666755,0.0226
2004-06-24,37.798171,-119.1995515,0.1486
2004-06-24,38.0391175,-119.3073495,0.3538
2004-06-25,38.152231,-119.6666755,0.0118
2004-06-25,38.279274,-119.6127765,0.1262
2004-06-25,38.50458,-119.62176,0.0006
2004-06-25,37.862028,-119.6576925,0.005
2004-06-25,37.89748,-119.2624335,0.0726
2004-06-25,37.8762105,-119.3432825,0.0002
2004-06-25,37.833654,-119.4510805,0.0478
2004-06-25,38.0603395,-119.6666755,0.0218
2004-06-25,37.798171,-119.1995515,0.1374
2004-06-25,38.0391175,-119.3073495,0.3424
2004-06-26,38.152231,-119.6666755,0.0112
2004-06-26,38.279274,-119.6127765,0.1152
2004-06-26,38.50458,-119.62176,0.0006
2004-06-26,37.862028,-119.6576925,0.0038
2004-06-26,37.89748,-119.2624335,0.0674
2004-06-26,37.8762105,-119.3432825,0.0002
2004-06-26,37.833654,-119.4510805,0.0426
2004-06-26,38.0603395,-119.6666755,0.0206
2004-06-26,37.798171,-119.1995515,0.127
2004-06-26,38.0391175,-119.3073495,0.3258
2004-06-27,38.152231,-119.6666755,0.0102
2004-06-27,38.279274,-119.6127765,0.107
2004-06-27,38.50458,-119.62176,0.0006
2004-06-27,37.862028,-119.6576925,0.0024
2004-06-27,37.89748,-119.2624335,0.0628
2004-06-27,37.8762105,-119.3432825,0.0002
2004-06-27,37.833654,-119.4510805,0.0358
2004-06-27,38.0603395,-119.6666755,0.0198
2004-06-27,37.798171,-119.1995515,0.119
2004-06-27,38.0391175,-119.3073495,0.3082
2004-06-28,38.152231,-119.6666755,0.0094
2004-06-28,38.279274,-119.6127765,0.098
2004-06-28,38.50458,-119.62176,0.0004
2004-06-28,37.862028,-119.6576925,0.0
2004-06-28,37.89748,-119.2624335,0.0586
2004-06-28,37.8762105,-119.3432825,0.0002
2004-06-28,37.833654,-119.4510805,0.0256
2004-06-28,38.0603395,-119.6666755,0.019
2004-06-28,37.798171,-119.1995515,0.112
2004-06-28,38.0391175,-119.3073495,0.2954
2004-06-29,38.152231,-119.6666755,0.0088
2004-06-29,38.279274,-119.6127765,0.091
2004-06-29,38.50458,-119.62176,0.0004
2004-06-29,37.862028,-119.6576925,0.0
2004-06-29,37.89748,-119.2624335,0.0556
2004-06-29,37.8762105,-119.3432825,0.0002
2004-06-29,37.833654,-119.4510805,0.0224
2004-06-29,38.0603395,-119.6666755,0.0182
2004-06-29,37.798171,-119.1995515,0.1052
2004-06-29,38.0391175,-119.3073495,0.2858
2004-06-30,38.152231,-119.6666755,0.0084
2004-06-30,38.279274,-119.6127765,0.0854
2004-06-30,38.50458,-119.62176,0.0004
2004-06-30,37.862028,-119.6576925,0.0
2004-06-30,37.89748,-119.2624335,0.0536
2004-06-30,37.8762105,-119.3432825,0.0
2004-06-30,37.833654,-119.4510805,0.0182
2004-06-30,38.0603395,-119.6666755,0.0176
2004-06-30,37.798171,-119.1995515,0.102
2004-06-30,38.0391175,-119.3073495,0.2794
2004-07-01,38.152231,-119.6666755,0.0078
2004-07-01,38.279274,-119.6127765,0.082
2004-07-01,38.50458,-119.62176,0.0004
2004-07-01,37.862028,-119.6576925,0.0
2004-07-01,37.89748,-119.2624335,0.0514
2004-07-01,37.8762105,-119.3432825,0.0
2004-07-01,37.833654,-119.4510805,0.017
2004-07-01,38.0603395,-119.6666755,0.017
2004-07-01,37.798171,-119.1995515,0.0978
2004-07-01,38.0391175,-119.3073495,0.2716
2004-07-02,38.152231,-119.6666755,0.0074
2004-07-02,38.279274,-119.6127765,0.0778
2004-07-02,38.50458,-119.62176,0.0004
2004-07-02,37.862028,-119.6576925,0.0
2004-07-02,37.89748,-119.2624335,0.0482
2004-07-02,37.8762105,-119.3432825,0.0
2004-07-02,37.833654,-119.4510805,0.016
2004-07-02,38.0603395,-119.6666755,0.0164
2004-07-02,37.798171,-119.1995515,0.0976
2004-07-02,38.0391175,-119.3073495,0.266
2004-07-03,38.152231,-119.6666755,0.0068
2004-07-03,38.279274,-119.6127765,0.0726
2004-07-03,38.50458,-119.62176,0.0004
2004-07-03,37.862028,-119.6576925,0.0
2004-07-03,37.89748,-119.2624335,0.0452
2004-07-03,37.8762105,-119.3432825,0.0
2004-07-03,37.833654,-119.4510805,0.015
2004-07-03,38.0603395,-119.6666755,0.0156
2004-07-03,37.798171,-119.1995515,0.0964
2004-07-03,38.0391175,-119.3073495,0.2582
2004-07-04,38.152231,-119.6666755,0.0064
2004-07-04,38.279274,-119.6127765,0.0672
2004-07-04,38.50458,-119.62176,0.0002
2004-07-04,37.862028,-119.6576925,0.0
2004-07-04,37.89748,-119.2624335,0.0418
2004-07-04,37.8762105,-119.3432825,0.0
2004-07-04,37.833654,-119.4510805,0.014
2004-07-04,38.0603395,-119.6666755,0.015
2004-07-04,37.798171,-119.1995515,0.0872
2004-07-04,38.0391175,-119.3073495,0.2478
2004-07-05,38.152231,-119.6666755,0.006
2004-07-05,38.279274,-119.6127765,0.0626
2004-07-05,38.50458,-119.62176,0.0002
2004-07-05,37.862028,-119.6576925,0.0
2004-07-05,37.89748,-119.2624335,0.033
2004-07-05,37.8762105,-119.3432825,0.0
2004-07-05,37.833654,-119.4510805,0.0128
2004-07-05,38.0603395,-119.6666755,0.0144
2004-07-05,37.798171,-119.1995515,0.08
2004-07-05,38.0391175,-119.3073495,0.2364
2004-07-06,38.152231,-119.6666755,0.0054
2004-07-06,38.279274,-119.6127765,0.0574
2004-07-06,38.50458,-119.62176,0.0002
2004-07-06,37.862028,-119.6576925,0.0
2004-07-06,37.89748,-119.2624335,0.0254
2004-07-06,37.8762105,-119.3432825,0.0
2004-07-06,37.833654,-119.4510805,0.0116
2004-07-06,38.0603395,-119.6666755,0.0136
2004-07-06,37.798171,-119.1995515,0.0734
2004-07-06,38.0391175,-119.3073495,0.2216
2004-07-07,38.152231,-119.6666755,0.0048
2004-07-07,38.279274,-119.6127765,0.0524
2004-07-07,38.50458,-119.62176,0.0002
