Station,Latitude,Longitude,Variable,Year_Start,Year_End
USC00421446,40.815,-111.8322,SNWD,1956,2024
USC00421759,40.6189,-111.7836,SNWD,1934,2024
USC00421918,41.8331,-112.0578,SNWD,1980,2024
USC00422057,40.4044,-111.5289,SNWD,1939,2024
USC00422173,40.4383,-109.3069,SNWD,1915,2024
USC00422253,40.1703,-110.3978,SNWD,1906,2024
USC00422385,40.9656,-111.4336,SNWD,1940,2024
USC00422389,41.3444,-111.8486,SNWD,2011,2024
USC00422558,37.5725,-113.7092,SNWD,1905,2024
USC00422578,39.3583,-111.5986,SNWD,1950,2024
USC00422592,37.7686,-111.5978,SNWD,1902,2024
USC00422607,39.1078,-113.9533,SNWD,1966,2024
USC00422696,40.2622,-112.0897,SNWD,1911,2024
USC00422798,39.0875,-111.1325,SNWD,1897,2024
USC00422828,38.9603,-112.3239,SNWD,1920,2024
USC00422864,40.9294,-109.3958,SNWD,1957,2024
USC00422996,40.2842,-109.8611,SNWD,1902,2024
USC00423012,38.5778,-112.3347,SNWD,1988,2024
USC00423254,38.5778,-110.7078,SNWD,2005,2024
USC00423348,40.6019,-112.5075,SNWD,1906,2024
USC00423600,38.255,-110.18,SNWD,1980,2024
USC00423776,37.6522,-112.4361,SNWD,1915,2024
USC00424100,37.3858,-109.075,SNWD,1957,2024
USC00424174,40.0378,-113.9886,SNWD,1903,2024
USC00424342,40.3644,-109.3458,SNWD,1926,2024
USC00424467,40.6439,-111.2822,SNWD,1948,2024
USC00424508,37.0286,-112.5361,SNWD,1900,2024
USC00424755,37.5142,-111.9883,SNWD,1979,2024
USC00424856,41.8253,-111.3206,SNWD,1900,2024
USC00424947,38.3014,-109.2661,SNWD,1978,2024
USC00425065,39.5608,-111.8653,SNWD,1901,2024
USC00425138,39.7267,-112.3069,SNWD,1979,2024
USC00425148,38.4061,-111.6422,SNWD,1893,2024
USC00425182,41.735,-111.8564,SNWD,1956,2024
USC00425186,41.7456,-111.8033,SNWD,1902,2024
USC00425194,41.6661,-111.8914,SNWD,1969,2024
USC00425377,40.99,-109.7258,SNWD,1910,2024
USC00425402,39.2583,-111.6308,SNWD,1894,2024
USC00425406,39.2728,-111.6581,SNWD,2016,2024
USC00425654,38.4017,-113.0161,SNWD,1928,2024
USC00425733,38.5744,-109.5458,SNWD,1897,2024
USC00425807,37.8675,-109.3514,SNWD,2011,2024
USC00425837,39.5267,-111.5872,SNWD,1908,2024
USC00425892,40.7486,-111.7233,SNWD,1920,2024
USC00425969,40.1942,-110.0608,SNWD,1915,2024
USC00426053,37.6094,-109.9772,SNWD,1965,2024
USC00426123,40.4178,-110.0511,SNWD,1956,2024
USC00426135,39.7119,-111.8319,SNWD,1904,2024
USC00426181,37.4636,-113.2897,SNWD,1911,2024
USC00426357,39.3708,-112.3317,SNWD,1905,2024
USC00426405,41.2458,-111.9372,SNWD,2011,2024
USC00426568,40.1344,-109.6436,SNWD,1941,2024
USC00426640,37.1044,-111.9,SNWD,1999,2024
USC00426644,40.6558,-111.5053,SNWD,1992,2024
USC00426686,37.8831,-112.7711,SNWD,1898,2024
USC00426708,39.6308,-113.8858,SNWD,1905,2024
USC00426869,41.2578,-111.8378,SNWD,1935,2024
USC00426919,40.3678,-111.7333,SNWD,1946,2024
USC00427064,40.2458,-111.6508,SNWD,1916,2024
USC00427165,41.6608,-111.1869,SNWD,1905,2024
USC00427260,38.7617,-112.0778,SNWD,1897,2024
USC00427271,41.9064,-111.81,SNWD,1911,2024
USC00427395,40.2878,-109.9586,SNWD,1948,2024
USC00427408,41.8203,-113.4142,SNWD,1990,2024
USC00427516,37.1189,-113.6067,SNWD,1898,2024
USC00427686,39.9578,-111.7794,SNWD,1914,2024
USC00427714,39.2453,-112.1067,SNWD,1900,2024
USC00427729,39.6842,-111.2056,SNWD,1984,2024
USC00427846,40.6011,-111.5839,SNWD,1915,2024
USC00427942,40.7039,-111.5367,SNWD,1993,2024
USC00428119,40.08,-111.6047,SNWD,1909,2024
USC00428456,37.8014,-112.9378,SNWD,1952,2024
USC00428476,39.5511,-110.3897,SNWD,2008,2024
USC00428771,40.5353,-112.3217,SNWD,1896,2024
USC00428828,41.9153,-111.9114,SNWD,1944,2024
USC00428973,40.3603,-111.8972,SNWD,1904,2024
USC00428978,41.0497,-112.9367,SNWD,1989,2024
USC00429045,37.2681,-109.9272,SNWD,2015,2024
USC00429111,40.44,-109.5356,SNWD,1900,2024
USC00429133,40.0958,-112.4358,SNWD,1953,2024
USC00429165,40.7908,-111.4078,SNWD,1955,2024
USC00429346,41.1092,-111.9125,SNWD,1962,2024
USC00429368,39.5317,-110.7347,SNWD,1980,2024
USC00429595,41.5147,-111.1594,SNWD,1899,2024
USC00429717,37.2092,-112.9814,SNWD,1909,2024
USC00450294,46.2039,-117.2472,SNWD,1976,2024
USC00450482,45.7717,-122.5286,SNWD,1929,2024
USC00450587,48.7178,-122.5114,SNWD,1985,2024
USC00450844,48.9944,-117.3542,SNWD,1965,2024
USC00451160,45.8678,-121.9733,SNWD,1977,2024
USC00451233,47.4144,-121.7561,SNWD,1914,2024
USC00451350,47.8342,-120.0003,SNWD,1890,2024
USC00451395,48.2733,-117.7411,SNWD,1925,2024
USC00451504,47.1889,-120.9131,SNWD,1899,2024
USC00451630,48.5678,-117.9356,SNWD,1899,2024
USC00451679,48.5397,-121.7422,SNWD,1905,2024
USC00451691,46.5086,-118.7878,SNWD,1951,2024
USC00451760,46.0625,-122.2044,SNWD,1953,2024
USC00451767,47.9544,-118.9997,SNWD,1934,2024
USC00451992,48.2606,-121.6028,SNWD,1911,2024
USC00452007,47.6636,-118.1614,SNWD,1909,2024
USC00452030,46.3153,-118.0022,SNWD,1896,2024
USC00452157,48.7142,-121.1431,SNWD,1914,2024
USC00452253,46.6364,-123.2597,SNWD,1963,2024
USC00452384,47.2422,-121.1869,SNWD,1905,2024
USC00452505,46.9692,-120.54,SNWD,1921,2024
USC00452531,47.0092,-123.4008,SNWD,1942,2024
USC00452563,47.6983,-120.3228,SNWD,1989,2024
USC00452914,47.9558,-124.3539,SNWD,1909,2024
USC00453546,46.7225,-118.6525,SNWD,1905,2024
USC00453730,48.1989,-120.7736,SNWD,1962,2024
USC00453859,47.3872,-121.3925,SNWD,2018,2024
USC00454154,46.2111,-119.1011,SNWD,1897,2024
USC00454486,47.3767,-121.9614,SNWD,1910,2024
USC00454572,47.5586,-120.675,SNWD,1915,2024
USC00454679,47.0022,-118.5658,SNWD,1931,2024
USC00454764,46.7492,-121.812,SNWD,1978,2024
USC00455133,48.6008,-120.4275,SNWD,1965,2024
USC00455305,45.955,-122.5625,SNWD,1971,2024
USC00455387,46.0758,-118.2728,SNWD,1948,2024
USC00455525,47.8453,-121.9944,SNWD,1929,2024
USC00455659,45.9997,-121.5403,SNWD,1910,2024
USC00455840,48.6758,-121.2419,SNWD,1959,2024
USC00455844,48.1844,-117.0478,SNWD,1909,2024
USC00455946,48.8994,-117.8289,SNWD,1899,2024
USC00456295,47.3089,-121.8556,SNWD,1924,2024
USC00456534,47.7583,-120.6589,SNWD,1937,2024
USC00456706,47.8061,-122.6517,SNWD,2011,2024
USC00456747,46.6464,-119.9061,SNWD,1956,2024
USC00456768,46.2014,-119.7581,SNWD,1931,2024
USC00456789,46.7603,-117.1861,SNWD,1940,2024
USC00456880,47.2236,-119.8525,SNWD,1941,2024
USC00456898,46.7858,-121.7425,SNWD,1916,2024
USC00457015,46.3119,-119.2633,SNWD,1944,2024
USC00457059,47.1175,-118.3714,SNWD,1899,2024
USC00457180,47.2344,-117.3636,SNWD,1897,2024
USC00457185,48.7272,-121.0722,SNWD,1960,2024
USC00457247,46.3953,-119.0714,SNWD,2009,2024
USC00457342,45.9481,-120.6669,SNWD,1968,2024
USC00457507,48.4958,-122.2355,SNWD,1898,2024
USC00457522,46.6722,-120.4994,SNWD,1998,2024
USC00457696,45.6219,-122.2178,SNWD,1965,2024
USC00457794,45.8178,-121.3569,SNWD,2010,2024
USC00457941,47.6811,-117.6267,SNWD,1996,2024
USC00458059,48.3508,-120.7264,SNWD,1906,2024
USC00458211,46.345,-120.0289,SNWD,2013,2024
USC00458508,47.7,-121.6908,SNWD,1962,2024
USC00458521,48.7978,-119.2592,SNWD,2012,2024
USC00458715,48.6525,-121.6931,SNWD,1965,2024
USC00458773,45.6775,-122.6514,SNWD,1891,2024
USC00459074,47.4289,-120.31,SNWD,1931,2024
USC00459200,46.0436,-118.4628,SNWD,1962,2024
USC00459238,47.7681,-118.7239,SNWD,1900,2024
USC00459376,48.4742,-120.1886,SNWD,1906,2024
USC00480027,42.7331,-110.9217,SNWD,1957,2024
USC00480140,43.7728,-111.0339,SNWD,1909,2024
USC00480484,41.0383,-107.6578,SNWD,1979,2024
USC00480540,44.3797,-108.035,SNWD,1900,2024
USC00480552,42.6233,-106.3567,SNWD,1969,2024
USC00480603,42.8731,-110.9069,SNWD,1975,2024
USC00480680,44.6828,-107.0089,SNWD,1949,2024
USC00480778,43.6561,-107.7375,SNWD,1963,2024
USC00480865,43.2094,-110.4033,SNWD,1948,2024
USC00480951,42.7156,-109.6894,SNWD,1989,2024
USC00481000,43.4053,-108.1633,SNWD,1948,2024
USC00481220,44.7742,-107.5217,SNWD,1960,2024
USC00481569,42.8614,-106.2925,SNWD,2001,2024
USC00481676,41.1517,-104.8061,SNWD,2003,2024
USC00481736,41.3975,-110.0883,SNWD,1955,2024
USC00481775,44.9364,-109.1372,SNWD,1961,2024
USC00481840,44.5022,-109.1111,SNWD,1948,2024
USC00481850,44.4139,-108.9006,SNWD,1949,2024
USC00482242,42.9281,-110.1272,SNWD,1989,2024
USC00482375,43.4128,-110.1633,SNWD,1974,2024
USC00482399,44.8767,-107.2631,SNWD,1951,2024
USC00482415,44.8925,-108.5931,SNWD,1916,2024
USC00482466,44.5833,-104.7147,SNWD,1959,2024
USC00482580,44.0992,-105.1175,SNWD,1941,2024
USC00482715,43.5397,-109.6553,SNWD,1906,2024
USC00483031,44.4972,-108.3906,SNWD,1911,2024
USC00483100,41.2625,-110.9456,SNWD,1948,2024
USC00483170,42.1397,-109.4308,SNWD,1948,2024
USC00483396,41.9861,-110.0611,SNWD,1963,2024
USC00483582,41.8369,-110.7706,SNWD,1990,2024
USC00483855,44.2667,-105.4489,SNWD,1902,2024
USC00484065,41.5167,-109.4703,SNWD,1897,2024
USC00484442,41.15,-105.1667,SNWD,1979,2024
USC00484799,44.7811,-106.9644,SNWD,2007,2024
USC00484910,43.4864,-110.7617,SNWD,1905,2024
USC00484925,42.4936,-107.8269,SNWD,1964,2024
USC00485055,43.7144,-106.6378,SNWD,1900,2024
USC00485345,44.5622,-110.3986,SNWD,1904,2024
USC00485355,44.8956,-110.2342,SNWD,1922,2024
USC00485392,42.8331,-108.7411,SNWD,1999,2024
USC00485417,41.2847,-105.5319,SNWD,2009,2024
USC00485506,44.85,-106.2889,SNWD,1964,2024
USC00485525,42.1953,-106.8556,SNWD,1930,2024
USC00485612,42.1297,-104.39,SNWD,1952,2024
USC00485770,44.8378,-108.4039,SNWD,1897,2024
USC00485839,41.3156,-110.2725,SNWD,2018,2024
USC00486195,43.4131,-106.2772,SNWD,1939,2024
USC00486428,43.6536,-110.7169,SNWD,1958,2024
USC00486440,43.8567,-110.5889,SNWD,1911,2024
USC00486555,41.2658,-110.3375,SNWD,1966,2024
USC00486660,43.8497,-104.1886,SNWD,1916,2024
USC00486845,44.4569,-110.8328,SNWD,1904,2024
USC00486852,42.2058,-104.5561,SNWD,1989,2024
USC00487031,44.5028,-109.9642,SNWD,2000,2024
USC00487236,41.18,-104.0572,SNWD,2012,2024
USC00487260,42.875,-109.8622,SNWD,1948,2024
USC00487388,44.7764,-108.7592,SNWD,1981,2024
USC00487473,44.1786,-107.9381,SNWD,1951,2024
USC00487529,41.8036,-107.2411,SNWD,2011,2024
USC00487555,43.245,-104.2881,SNWD,1948,2024
USC00487760,43.0306,-108.3744,SNWD,1907,2024
USC00487810,43.645,-104.8414,SNWD,1927,2024
USC00487847,41.5778,-109.2394,SNWD,2003,2024
USC00487995,41.5047,-106.7889,SNWD,1948,2024
USC00488124,44.5353,-107.7775,SNWD,1958,2024
USC00488160,44.8406,-106.8383,SNWD,1948,2024
USC00488192,42.3703,-106.105,SNWD,1978,2024
USC00488209,43.2372,-108.1097,SNWD,1931,2024
USC00488315,44.1364,-110.6664,SNWD,1905,2024
USC00488626,44.5767,-106.9061,SNWD,1991,2024
USC00488808,41.7644,-105.375,SNWD,1964,2024
USC00488852,44.0647,-107.3819,SNWD,1964,2024
USC00488858,43.8111,-107.3653,SNWD,1955,2024
USC00488875,43.6483,-108.2036,SNWD,1900,2024
USC00488884,43.7533,-108.1431,SNWD,1991,2024
USC00488997,42.4881,-104.1564,SNWD,1994,2024
USC00489025,44.9167,-110.4203,SNWD,1948,2024
USC00489205,44.0928,-104.6114,SNWD,1908,2024
USC00489459,41.6717,-107.9783,SNWD,1897,2024
USC00489580,44.6403,-105.3008,SNWD,1951,2024
USC00489800,43.76,-105.4872,SNWD,1982,2024
USC00489902,44.4886,-110.0039,SNWD,2000,2024
USC00489905,44.9767,-110.6964,SNWD,1900,2024
USS0003E03S,44.11,-103.98,SNWD,2003,2024
USS0003E05S,44.21,-103.79,SNWD,2003,2024
USS0004E07S,44.49,-104.41,SNWD,2002,2024
USS0005G04S,42.44,-105.86,SNWD,2001,2024
USS0005G05S,42.28,-105.58,SNWD,2003,2024
USS0005H02S,41.23,-105.38,SNWD,2003,2024
USS0005J04S,40.4,-105.85,SNWD,2005,2024
USS0005J05S,40.2,-105.6,SNWD,2005,2024
USS0005J06S,40.81,-105.77,SNWD,2003,2024
USS0005J08S,40.03,-105.58,SNWD,2004,2024
USS0005J10S,40.41,-105.82,SNWD,2001,2024
USS0005J11S,40.58,-105.63,SNWD,2008,2024
USS0005J12S,40.23,-105.92,SNWD,2003,2024
USS0005J18S,40.21,-105.57,SNWD,2005,2024
USS0005J27S,40.51,-105.77,SNWD,2009,2024
USS0005J28S,40.89,-105.66,SNWD,2010,2024
USS0005J37S,40.53,-105.89,SNWD,2004,2024
USS0005J39S,40.31,-105.64,SNWD,2005,2024
USS0005J40S,40.43,-105.73,SNWD,2001,2024
USS0005J41S,39.94,-105.59,SNWD,2003,2024
USS0005J42S,40.04,-105.54,SNWD,2005,2024
USS0005J45S,40.14,-105.59,SNWD,2014,2024
USS0005J46S,40.04,-105.75,SNWD,2013,2024
USS0005K05S,39.67,-105.9,SNWD,2005,2024
USS0005K09S,39.65,-105.87,SNWD,2000,2024
USS0005K14S,39.8,-105.78,SNWD,2002,2024
USS0005K21S,39.76,-105.91,SNWD,1999,2024
USS0005K26S,39.57,-105.8,SNWD,1998,2024
USS0005K27S,39.66,-105.59,SNWD,1998,2024
USS0005K28S,39.44,-105.91,SNWD,1998,2024
USS0005K30S,39.87,-105.87,SNWD,2011,2024
USS0005L11S,38.88,-105.07,SNWD,2004,2024
USS0005L12S,38.29,-105.85,SNWD,2007,2024
USS0005M03S,37.21,-105.2,SNWD,2003,2024
USS0005M07S,37.33,-105.07,SNWD,1997,2024
USS0005M08S,37.35,-105.23,SNWD,2003,2024
USS0005M13S,37.97,-105.54,SNWD,2003,2024
USS0005M14S,37.21,-105.12,SNWD,1997,2024
USS0005M16S,37.85,-105.44,SNWD,2003,2024
USS0005M17S,37.61,-105.37,SNWD,2000,2024
USS0005N04S,36.13,-105.53,SNWD,2006,2024
USS0005N11S,36.7,-105.34,SNWD,2001,2024
USS0005N13S,36.41,-105.33,SNWD,2010,2024
USS0005N14S,36.58,-105.46,SNWD,2010,2024
USS0005N16S,36.99,-105.26,SNWD,2002,2024
USS0005N18S,36.19,-105.56,SNWD,2001,2024
USS0005N19S,36.47,-105.19,SNWD,1998,2024
USS0005N23S,36.79,-105.24,SNWD,2010,2024
USS0005N24S,36.07,-105.63,SNWD,2013,2024
USS0005P04S,35.7,-105.81,SNWD,2001,2024
USS0005P08S,35.78,-105.54,SNWD,2001,2024
USS0005P09S,35.77,-105.78,SNWD,2001,2024
USS0005R01S,33.4,-105.79,SNWD,2002,2024
USS0006E03S,44.26,-106.98,SNWD,2003,2024
USS0006G01S,42.73,-106.32,SNWD,1996,2024
USS0006G02S,42.57,-106.09,SNWD,2004,2024
USS0006H09S,41.16,-106.93,SNWD,2003,2024
USS0006H10S,41.15,-106.97,SNWD,2002,2024
USS0006H13S,41.36,-106.23,SNWD,2003,2024
USS0006H19S,41.33,-106.5,SNWD,2003,2024
USS0006H20S,41.33,-106.38,SNWD,2003,2024
USS0006H22S,41.0,-106.91,SNWD,2002,2024
USS0006H23S,41.46,-106.28,SNWD,2003,2024
USS0006H24S,41.24,-106.23,SNWD,2003,2024
USS0006H25S,41.07,-106.94,SNWD,2004,2024
USS0006H26S,41.06,-106.71,SNWD,2009,2024
USS0006H27S,41.38,-106.35,SNWD,2012,2024
USS0006J01S,40.53,-106.78,SNWD,1996,2024
USS0006J03S,40.39,-106.6,SNWD,2002,2024
USS0006J05S,40.35,-106.09,SNWD,2006,2024
USS0006J06S,40.08,-106.67,SNWD,2006,2024
USS0006J08S,40.35,-106.38,SNWD,2003,2024
USS0006J09S,40.37,-106.74,SNWD,2006,2024
USS0006J12S,40.88,-106.05,SNWD,2005,2024
USS0006J15S,40.85,-106.97,SNWD,2002,2024
USS0006J18S,40.23,-106.6,SNWD,2002,2024
USS0006J19S,40.79,-106.6,SNWD,2002,2024
USS0006J20S,40.71,-106.01,SNWD,2002,2024
USS0006J27S,40.4,-105.96,SNWD,2002,2024
USS0006J29S,40.54,-106.68,SNWD,1996,2024
USS0006J38S,40.82,-106.75,SNWD,1998,2024
USS0006K01S,39.36,-106.06,SNWD,2005,2024
USS0006K04S,39.08,-106.61,SNWD,2006,2024
USS0006K06S,39.3,-106.61,SNWD,2003,2024
USS0006K08S,39.38,-106.2,SNWD,2006,2024
USS0006K10S,39.29,-106.55,SNWD,1997,2024
USS0006K12S,39.8,-106.03,SNWD,2001,2024
USS0006K14S,39.72,-106.16,SNWD,2003,2024
USS0006K16S,39.3,-106.11,SNWD,1999,2024
USS0006K24S,39.49,-106.17,SNWD,2005,2024
USS0006K29S,39.86,-106.42,SNWD,2009,2024
USS0006K30S,39.32,-106.61,SNWD,2003,2024
USS0006K39S,39.62,-106.38,SNWD,2006,2024
USS0006K40S,39.09,-106.54,SNWD,2003,2024
USS0006K43S,39.03,-106.08,SNWD,1998,2024
USS0006K44S,39.6,-106.54,SNWD,2003,2024
USS0006K45S,39.6,-106.51,SNWD,2003,2024
USS0006K46S,39.26,-106.63,SNWD,2007,2024
USS0006L02S,38.82,-106.59,SNWD,2003,2024
USS0006L03S,38.49,-106.34,SNWD,2006,2024
USS0006L05S,38.7,-106.37,SNWD,2007,2024
USS0006L06S,38.16,-106.6,SNWD,2004,2024
USS0006L11S,38.89,-106.95,SNWD,2002,2024
USS0006L13S,38.29,-106.37,SNWD,2008,2024
USS0006L14S,38.99,-106.75,SNWD,2009,2024
USS0006M03S,37.49,-106.84,SNWD,2003,2024
USS0006M17S,37.48,-106.8,SNWD,1997,2024
USS0006M21S,37.47,-106.54,SNWD,2004,2024
USS0006M22S,37.02,-106.45,SNWD,2002,2024
USS0006M23S,37.38,-106.55,SNWD,2002,2024
USS0006M26S,37.97,-106.56,SNWD,2008,2024
USS0006N03S,36.96,-106.66,SNWD,2001,2024
USS0006N04S,36.51,-106.32,SNWD,2000,2024
USS0006N14S,36.72,-106.26,SNWD,2001,2024
USS0006N15S,36.86,-106.23,SNWD,2011,2024
USS0006N16S,36.03,-106.81,SNWD,2001,2024
USS0006P01S,35.92,-106.39,SNWD,2001,2024
USS0006P10S,36.0,-106.83,SNWD,2001,2024
USS0007E05S,44.35,-107.01,SNWD,2010,2024
USS0007E06S,44.16,-107.13,SNWD,2003,2024
USS0007E12S,44.72,-107.4,SNWD,2003,2024
USS0007E18S,44.68,-107.58,SNWD,2003,2024
USS0007E21S,44.8,-107.84,SNWD,2003,2024
USS0007E23S,44.5,-107.43,SNWD,2003,2024
USS0007E32S,44.58,-107.2,SNWD,1998,2024
USS0007E33S,44.79,-107.53,SNWD,2004,2024
USS0007E34S,44.57,-107.3,SNWD,2003,2024
USS0007E36S,44.4,-107.06,SNWD,2003,2024
USS0007E39S,44.81,-107.41,SNWD,1999,2024
USS0007E40S,44.54,-107.18,SNWD,2010,2024
USS0007F01S,43.89,-107.06,SNWD,2003,2024
USS0007F02S,43.63,-107.18,SNWD,2004,2024
USS0007F06S,43.47,-107.24,SNWD,2003,2024
USS0007H03S,41.11,-107.17,SNWD,2003,2024
USS0007H04S,41.05,-107.27,SNWD,2002,2024
USS0007H05S,41.3,-107.15,SNWD,2003,2024
USS0007H06S,41.4,-107.26,SNWD,2001,2024
USS0007J03S,40.06,-107.01,SNWD,2004,2024
USS0007J04S,40.17,-107.06,SNWD,2002,2024
USS0007J05S,40.11,-107.29,SNWD,2002,2024
USS0007K01S,39.08,-107.14,SNWD,2003,2024
USS0007K02S,39.88,-107.6,SNWD,2002,2024
USS0007K06S,39.05,-107.87,SNWD,1997,2024
USS0007K09S,39.13,-107.29,SNWD,2003,2024
USS0007K11S,39.02,-107.05,SNWD,1997,2024
USS0007K12S,39.76,-107.36,SNWD,1997,2024
USS0007K13S,40.0,-107.24,SNWD,2002,2024
USS0007K14S,39.09,-107.63,SNWD,2003,2024
USS0007M11S,37.7,-107.78,SNWD,2004,2024
USS0007M12S,37.75,-107.69,SNWD,2005,2024
USS0007M14S,37.85,-107.73,SNWD,2004,2024
USS0007M16S,37.72,-107.26,SNWD,2003,2024
USS0007M21S,37.62,-107.03,SNWD,2003,2024
USS0007M27S,37.93,-107.68,SNWD,2004,2024
USS0007M29S,37.8,-107.92,SNWD,2003,2024
USS0007M30S,37.99,-107.2,SNWD,2003,2024
USS0007M31S,37.49,-107.51,SNWD,2000,2024
USS0007M32S,37.71,-107.51,SNWD,2000,2024
USS0007M33S,37.89,-107.71,SNWD,1996,2024
USS0007M34S,37.48,-107.63,SNWD,2000,2024
USS0007M35S,37.66,-107.8,SNWD,2004,2024
USS0007M36S,37.52,-107.32,SNWD,2010,2024
USS0007M37S,37.88,-107.36,SNWD,2011,2024
USS0007S03S,33.01,-107.87,SNWD,2003,2024
USS0007S04S,33.36,-107.83,SNWD,2001,2024
USS0008F01S,43.66,-109.01,SNWD,2003,2024
USS0008G03S,42.57,-108.84,SNWD,2003,2024
USS0008G07S,42.7,-108.9,SNWD,2003,2024
USS0008G10S,42.59,-108.9,SNWD,1998,2024
USS0008K04S,39.06,-108.06,SNWD,2005,2024
USS0008L02S,38.42,-108.38,SNWD,2003,2024
USS0008M02S,37.43,-108.17,SNWD,2003,2024
USS0008M04S,37.5,-108.11,SNWD,2004,2024
USS0008M06S,37.79,-108.02,SNWD,2000,2024
USS0008M07S,37.89,-108.2,SNWD,2003,2024
USS0008M08S,37.65,-108.01,SNWD,2000,2024
USS0008M10S,37.44,-108.02,SNWD,1996,2024
USS0008M12S,37.79,-108.18,SNWD,2012,2024
USS0008N03S,36.18,-108.95,SNWD,2009,2024
USS0008P03S,35.23,-108.27,SNWD,1998,2024
USS0008S01S,33.74,-108.95,SNWD,2001,2024
USS0008S08S,33.37,-108.71,SNWD,2001,2024
USS0008T01S,32.92,-108.15,SNWD,2001,2024
USS0009A01S,48.17,-109.65,SNWD,2002,2024
USS0009C01S,46.79,-109.51,SNWD,2003,2024
USS0009D06S,45.06,-109.94,SNWD,1996,2024
USS0009D08S,45.05,-109.91,SNWD,2002,2024
USS0009D16S,45.19,-109.35,SNWD,2002,2024
USS0009D21S,45.24,-109.46,SNWD,2002,2024
USS0009E03S,44.03,-109.18,SNWD,2003,2024
USS0009E07S,44.73,-109.91,SNWD,1999,2024
USS0009E08S,44.8,-109.66,SNWD,2001,2024
USS0009E09S,44.3,-109.24,SNWD,2003,2024
USS0009E10S,44.94,-109.57,SNWD,2003,2024
USS0009E11S,44.65,-109.78,SNWD,2003,2024
USS0009E13S,44.38,-109.79,SNWD,2004,2024
USS0009F04S,43.7,-109.67,SNWD,2003,2024
USS0009F08S,43.5,-109.75,SNWD,2003,2024
USS0009F18S,43.93,-109.82,SNWD,1998,2024
USS0009F20S,43.67,-109.38,SNWD,2010,2024
USS0009F21S,43.11,-109.95,SNWD,2006,2024
USS0009F23S,43.01,-109.76,SNWD,2015,2024
USS0009F24S,43.86,-109.32,SNWD,1999,2024
USS0009F25S,43.28,-109.45,SNWD,1998,2024
USS0009F27S,43.03,-109.17,SNWD,2004,2024
USS0009F28S,43.38,-109.88,SNWD,1998,2024
USS0009G03S,42.87,-109.09,SNWD,2004,2024
USS0009G06S,42.58,-109.09,SNWD,2010,2024
USS0009G09S,42.65,-109.26,SNWD,2001,2024
USS0009J01S,40.72,-109.54,SNWD,1998,2024
USS0009J05S,40.61,-109.89,SNWD,2003,2024
USS0009J08S,40.91,-109.96,SNWD,2001,2024
USS0009J16S,40.74,-109.67,SNWD,2002,2024
USS0009K01S,39.31,-109.53,SNWD,2003,2024
USS0009L01S,38.48,-109.29,SNWD,2012,2024
USS0009L03S,38.48,-109.27,SNWD,1996,2024
USS0009M01S,37.87,-109.45,SNWD,2012,2024
USS0009M02S,37.81,-109.49,SNWD,1997,2024
USS0009N05S,36.33,-109.06,SNWD,2009,2024
USS0009S01S,33.98,-109.5,SNWD,2002,2024
USS0009S02S,33.92,-109.46,SNWD,2002,2024
USS0009S04S,33.9,-109.16,SNWD,2008,2024
USS0009S06S,33.69,-109.22,SNWD,2001,2024
USS0009S07S,33.8,-109.15,SNWD,2004,2024
USS0009S11S,33.65,-109.31,SNWD,2001,2024
USS0009S18S,33.76,-109.48,SNWD,2004,2024
USS0010C03S,46.11,-110.47,SNWD,2002,2024
USS0010C06S,46.78,-110.62,SNWD,1999,2024
USS0010C08S,46.09,-110.43,SNWD,2003,2024
USS0010C09S,46.79,-110.68,SNWD,2003,2024
USS0010C15S,46.67,-110.33,SNWD,2003,2024
USS0010C22S,46.91,-110.85,SNWD,2001,2024
USS0010C23S,46.93,-110.9,SNWD,2001,2024
USS0010D07S,45.01,-110.01,SNWD,2003,2024
USS0010D10S,45.87,-110.93,SNWD,2002,2024
USS0010D12S,45.22,-110.24,SNWD,2001,2024
USS0010D13S,45.5,-110.97,SNWD,2002,2024
USS0010D16S,45.4,-110.96,SNWD,2002,2024
USS0010D24S,45.42,-110.09,SNWD,2001,2024
USS0010D31S,45.27,-110.25,SNWD,2002,2024
USS0010D35S,45.89,-110.94,SNWD,2002,2024
USS0010D39S,45.5,-110.08,SNWD,2008,2024
USS0010E03S,44.72,-110.51,SNWD,2003,2024
USS0010E06S,44.48,-110.16,SNWD,2003,2024
USS0010E07S,44.37,-110.58,SNWD,2004,2024
USS0010E09S,44.21,-110.67,SNWD,2004,2024
USS0010E12S,44.13,-110.67,SNWD,2004,2024
USS0010E15S,44.13,-110.83,SNWD,2002,2024
USS0010E17S,44.15,-110.22,SNWD,2006,2024
USS0010E20S,44.46,-110.14,SNWD,2003,2024
USS0010F02S,43.95,-110.45,SNWD,2013,2024
USS0010F09S,43.75,-110.06,SNWD,1999,2024
USS0010F15S,43.25,-110.02,SNWD,2006,2024
USS0010F16S,43.17,-110.14,SNWD,2014,2024
USS0010F17S,43.13,-110.2,SNWD,2011,2024
USS0010F19S,43.39,-110.13,SNWD,2002,2024
USS0010F23S,43.52,-110.91,SNWD,2002,2024
USS0010F29S,43.34,-110.43,SNWD,2012,2024
USS0010F30S,43.78,-110.93,SNWD,2006,2024
USS0010G02S,42.96,-110.61,SNWD,2000,2024
USS0010G08S,42.51,-110.91,SNWD,2011,2024
USS0010G12S,42.27,-110.81,SNWD,2011,2024
USS0010G13S,42.49,-110.53,SNWD,2002,2024
